timestamp_relative,shoulder_pan_joint_desired_pos,shoulder_lift_joint_desired_pos,elbow_joint_desired_pos,wrist_1_joint_desired_pos,wrist_2_joint_desired_pos,wrist_3_joint_desired_pos,shoulder_pan_joint_actual_pos,shoulder_lift_joint_actual_pos,elbow_joint_actual_pos,wrist_1_joint_actual_pos,wrist_2_joint_actual_pos,wrist_3_joint_actual_pos,shoulder_pan_joint_desired_vel,shoulder_lift_joint_desired_vel,elbow_joint_desired_vel,wrist_1_joint_desired_vel,wrist_2_joint_desired_vel,wrist_3_joint_desired_vel,shoulder_pan_joint_actual_vel,shoulder_lift_joint_actual_vel,elbow_joint_actual_vel,wrist_1_joint_actual_vel,wrist_2_joint_actual_vel,wrist_3_joint_actual_vel
107.632545495,-1.721770619,-1.574344572,2.172749284,-0.601277666,1.409159652,4.054179110,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,4.036023617,-0.000000083,-0.000000152,-0.000000113,0.000000265,-0.000000081,0.388438570,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.405998468
107.648631452,-1.721770620,-1.574344574,2.172749282,-0.601277662,1.409159651,4.060420956,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,4.042384148,-0.000000079,-0.000000153,-0.000000115,0.000000268,-0.000000077,0.392166073,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.389278650
107.664815638,-1.721770621,-1.574344577,2.172749281,-0.601277657,1.409159650,4.066742077,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,4.048585415,-0.000000076,-0.000000154,-0.000000116,0.000000270,-0.000000074,0.394729934,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.382667750
107.680741134,-1.721770622,-1.574344579,2.172749279,-0.601277653,1.409159648,4.073059153,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,4.051667213,-0.000000074,-0.000000153,-0.000000117,0.000000271,-0.000000072,0.394741638,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.381958008
107.696801536,-1.721770635,-1.574344643,2.172749338,-0.601277649,1.409159635,4.079339053,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,4.057861805,-0.000005673,-0.000028732,0.000028618,0.000000123,-0.000005684,0.391493469,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.388696015
107.712596483,-1.721771093,-1.574346974,2.172751678,-0.601277657,1.409159177,4.085585254,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,4.064928055,-0.000059396,-0.000302915,0.000304272,-0.000001278,-0.000059540,0.390802908,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.452559471
107.728900379,-1.721772707,-1.574355210,2.172759954,-0.601277694,1.409157558,4.091854435,-1.721771065,-1.574344937,2.172749043,-0.601278130,1.409160018,4.072259426,-0.000145147,-0.000740555,0.000744259,-0.000003512,-0.000145501,0.392300110,-0.000000000,-0.000002880,0.000017710,0.000000000,-0.000001440,0.450996667
107.744738396,-1.721775772,-1.574370845,2.172775668,-0.601277770,1.409154487,4.098157690,-1.721771065,-1.574345414,2.172749519,-0.601278130,1.409159899,4.075829506,-0.000236026,-0.001204368,0.001210559,-0.000005879,-0.000236603,0.393989593,-0.000001440,-0.000033980,0.000054725,0.000000000,-0.000014830,0.440509379
107.760448739,-1.721780158,-1.574393228,2.172798167,-0.601277880,1.409150090,4.104444838,-1.721771542,-1.574347321,2.172751904,-0.601278130,1.409159422,4.082686901,-0.000309886,-0.001581327,0.001589539,-0.000007804,-0.000310646,0.394261130,-0.000037015,-0.000189933,0.000209744,0.000000000,-0.000039444,0.417259902
107.776345232,-1.721785493,-1.574420452,2.172825533,-0.601278015,1.409144742,4.110732531,-1.721772973,-1.574354474,2.172759295,-0.601278130,1.409157872,4.089564323,-0.000351018,-0.001791249,0.001800590,-0.000008877,-0.000351879,0.391913249,-0.000124490,-0.000645270,0.000657931,0.000000000,-0.000141876,0.446911275
