timestamp_absolute,timestamp_relative,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel
1770918443.958655596,10.900000000,-1.718827236,-1.562090375,2.154402350,-0.595187437,1.412158982,1.761957848,0.000001284,0.000000514,0.000000113,-0.000000636,0.000001280,2.068587172
1770918444.058655500,11.000000000,-1.718827102,-1.562090329,2.154402354,-0.595187488,1.412159116,1.971330134,0.000001422,0.000000330,-0.000000094,-0.000000244,0.000001420,2.094395102
1770918444.158655405,11.100000000,-1.718826960,-1.562090296,2.154402345,-0.595187513,1.412159258,2.180769644,0.000001422,0.000000330,-0.000000094,-0.000000244,0.000001420,2.094395102
1770918444.258655548,11.200000000,-1.718826817,-1.562090284,2.154402316,-0.595187497,1.412159401,2.390209154,0.000001429,0.000000112,-0.000000294,0.000000174,0.000001431,2.094395102
1770918444.358655453,11.300000000,-1.718826681,-1.562090286,2.154402276,-0.595187455,1.412159538,2.599648665,0.000001320,-0.000000114,-0.000000470,0.000000577,0.000001325,2.094395102
1770918444.458655596,11.400000000,-1.718826554,-1.562090303,2.154402226,-0.595187389,1.412159665,2.809088175,0.000001105,-0.000000331,-0.000000609,0.000000934,0.000001112,2.094395102
1770918444.558655500,11.500000000,-1.718826443,-1.562090336,2.154402165,-0.595187296,1.412159777,3.018527685,0.000001105,-0.000000331,-0.000000609,0.000000934,0.000001112,2.094395102
1770918444.658655405,11.600000000,-1.718826359,-1.562090385,2.154402097,-0.595187178,1.412159861,3.227967195,0.000000799,-0.000000522,-0.000000698,0.000001215,0.000000809,2.094395102
1770918444.758655548,11.700000000,-1.718826298,-1.562090445,2.154402025,-0.595187048,1.412159924,3.437406706,0.000000429,-0.000000670,-0.000000730,0.000001398,0.000000441,2.094395102
1770918444.858655453,11.800000000,-1.718826261,-1.562090513,2.154401953,-0.595186907,1.412159962,3.646846216,0.000000024,-0.000000764,-0.000000703,0.000001467,0.000000036,2.094395102
1770918444.958655596,11.900000000,-1.718826259,-1.562090587,2.154401885,-0.595186765,1.412159966,3.849625997,0.000000021,-0.000000670,-0.000000617,0.000001286,0.000000032,1.836330600
1770918445.058655500,12.000000000,-1.718826277,-1.562090647,2.154401836,-0.595186656,1.412159948,4.008259057,-0.000000244,-0.000000508,-0.000000395,0.000000905,-0.000000237,1.336330600
1770918445.158655405,12.100000000,-1.718826297,-1.562090688,2.154401804,-0.595186583,1.412159929,4.116892117,-0.000000153,-0.000000318,-0.000000247,0.000000566,-0.000000148,0.836330600
1770918445.258655548,12.200000000,-1.718826308,-1.562090710,2.154401786,-0.595186543,1.412159918,4.175525177,-0.000000061,-0.000000128,-0.000000099,0.000000228,-0.000000060,0.336330600
1770918445.358655453,12.300000000,-1.717603798,-1.555671601,2.147846761,-0.595052237,1.413385965,4.186930463,0.017166889,0.090139140,-0.092047515,0.001885731,0.017216497,-0.122256742
1770918445.458655596,12.400000000,-1.717371513,-1.554451936,2.146601298,-0.595026755,1.413618904,4.153021066,0.000000054,0.000000206,0.000000225,-0.000000583,-0.000000248,-0.581400367
1770918445.558655500,12.500000000,-1.717371506,-1.554451907,2.146601330,-0.595026837,1.413618868,4.069881309,0.000000091,0.000000378,0.000000404,-0.000001029,-0.000000486,-1.081394490
1770918445.658655405,12.600000000,-1.717371496,-1.554451861,2.146601377,-0.595026955,1.413618805,3.936742310,0.000000112,0.000000540,0.000000546,-0.000001336,-0.000000769,-1.581387372
1770918445.758655548,12.700000000,-1.717371495,-1.554451795,2.146601439,-0.595027087,1.413618786,3.753604098,-0.000000024,0.000000755,0.000000695,-0.000001448,-0.000000037,-2.081378967
1770918445.858655453,12.800000000,-1.717371512,-1.554451722,2.146601509,-0.595027230,1.413618768,3.544182148,-0.000000425,0.000000667,0.000000726,-0.000001391,-0.000000437,-2.094395102
1770918445.958655596,12.900000000,-1.717371554,-1.554451656,2.146601582,-0.595027369,1.413618724,3.334742638,-0.000000425,0.000000667,0.000000726,-0.000001391,-0.000000437,-2.094395102
1770918446.058655500,13.000000000,-1.717371633,-1.554451603,2.146601652,-0.595027491,1.413618645,3.125303127,-0.000000792,0.000000520,0.000000694,-0.000001210,-0.000000802,-2.094395102
1770918446.158655405,13.100000000,-1.717371731,-1.554451563,2.146601715,-0.595027594,1.413618546,2.915863617,-0.000001094,0.000000331,0.000000606,-0.000000931,-0.000001102,-2.094395102
1770918446.258655548,13.200000000,-1.717371846,-1.554451536,2.146601772,-0.595027678,1.413618430,2.706424107,-0.000001308,0.000000115,0.000000468,-0.000000576,-0.000001313,-2.094395102
1770918446.358655453,13.300000000,-1.717371976,-1.554451524,2.146601819,-0.595027736,1.413618299,2.496984597,-0.000001308,0.000000115,0.000000468,-0.000000576,-0.000001313,-2.094395102
1770918446.458655596,13.400000000,-1.717372117,-1.554451533,2.146601850,-0.595027757,1.413618159,2.287545086,-0.000001416,-0.000000110,0.000000293,-0.000000175,-0.000001417,-2.094395102
1770918446.558655500,13.500000000,-1.717372258,-1.554451555,2.146601869,-0.595027753,1.413618017,2.078105576,-0.000001409,-0.000000326,0.000000093,0.000000241,-0.000001407,-2.094395102
1770918446.658655405,13.600000000,-1.717372397,-1.554451591,2.146601875,-0.595027722,1.413617879,1.868666066,-0.000001288,-0.000000516,-0.000000113,0.000000637,-0.000001283,-2.094395102
1770918446.758655548,13.700000000,-1.717372521,-1.554451641,2.146601864,-0.595027661,1.413617755,1.666559471,-0.000001121,-0.000000449,-0.000000099,0.000000554,-0.000001117,-1.823601550
1770918446.858655453,13.800000000,-1.717372606,-1.554451687,2.146601845,-0.595027595,1.413617670,1.509199316,-0.000000671,-0.000000420,-0.000000196,0.000000620,-0.000000666,-1.323601550
